identifier,major_group,taxon_id,species,uniprot_id,InterPro_id
InterPro|IPR035076_A0A7L3CJB8|Pelecanoides_urinatrix,Snake toxin/toxin-like domain-containing protein,37079,Pelecanoides urinatrix,A0A7L3CJB8,IPR035076
InterPro|IPR035076_A0A7L3CJF0|Pelecanoides_urinatrix,UPAR/Ly6 domain-containing protein,37079,Pelecanoides urinatrix,A0A7L3CJF0,IPR035076
InterPro|IPR035076_A0A7L3CJQ1|Pelecanoides_urinatrix,UPAR/Ly6 domain-containing protein,37079,Pelecanoides urinatrix,A0A7L3CJQ1,IPR035076
InterPro|IPR035076_A0A7L3CJU1|Pelecanoides_urinatrix,UPAR/Ly6 domain-containing protein,37079,Pelecanoides urinatrix,A0A7L3CJU1,IPR035076
InterPro|IPR035076_A0A7L3D9A8|Pluvianellus_socialis,UPAR/Ly6 domain-containing protein,227228,Pluvianellus socialis,A0A7L3D9A8,IPR035076
InterPro|IPR035076_A0A7L3D9B4|Pluvianellus_socialis,UPAR/Ly6 domain-containing protein,227228,Pluvianellus socialis,A0A7L3D9B4,IPR035076
InterPro|IPR035076_A0A7L3D9E8|Pluvianellus_socialis,UPAR/Ly6 domain-containing protein,227228,Pluvianellus socialis,A0A7L3D9E8,IPR035076
InterPro|IPR035076_A0A7L3DBK9|Pluvianellus_socialis,UPAR/Ly6 domain-containing protein,227228,Pluvianellus socialis,A0A7L3DBK9,IPR035076
InterPro|IPR035076_A0A7L3EE55|Chaetops_frenatus,UPAR/Ly6 domain-containing protein,221966,Chaetops frenatus,A0A7L3EE55,IPR035076
InterPro|IPR035076_A0A7L3EFT2|Chaetops_frenatus,Snake toxin/toxin-like domain-containing protein,221966,Chaetops frenatus,A0A7L3EFT2,IPR035076
InterPro|IPR035076_A0A7L3EG28|Chaetops_frenatus,UPAR/Ly6 domain-containing protein,221966,Chaetops frenatus,A0A7L3EG28,IPR035076
InterPro|IPR035076_A0A7L3F275|Zapornia_atra,UPAR/Ly6 domain-containing protein,2585822,Zapornia atra,A0A7L3F275,IPR035076
InterPro|IPR035076_A0A7L3F6J7|Zapornia_atra,UPAR/Ly6 domain-containing protein,2585822,Zapornia atra,A0A7L3F6J7,IPR035076
InterPro|IPR035076_A0A7L3F6V6|Zapornia_atra,UPAR/Ly6 domain-containing protein,2585822,Zapornia atra,A0A7L3F6V6,IPR035076
InterPro|IPR035076_A0A7L3FAQ4|Zapornia_atra,UPAR/Ly6 domain-containing protein,2585822,Zapornia atra,A0A7L3FAQ4,IPR035076
InterPro|IPR035076_A0A7L3G852|Anhinga_rufa,Snake toxin/toxin-like domain-containing protein,317792,Anhinga rufa,A0A7L3G852,IPR035076
InterPro|IPR035076_A0A7L3GAI3|Anhinga_rufa,UPAR/Ly6 domain-containing protein,317792,Anhinga rufa,A0A7L3GAI3,IPR035076
InterPro|IPR035076_A0A7L3GC53|Anhinga_rufa,UPAR/Ly6 domain-containing protein,317792,Anhinga rufa,A0A7L3GC53,IPR035076
InterPro|IPR035076_A0A7L3GZU5|Buphagus_erythrorhynchus,UPAR/Ly6 domain-containing protein,245048,Buphagus erythrorhynchus,A0A7L3GZU5,IPR035076
InterPro|IPR035076_A0A7L3HBH3|Buphagus_erythrorhynchus,UPAR/Ly6 domain-containing protein,245048,Buphagus erythrorhynchus,A0A7L3HBH3,IPR035076
InterPro|IPR035076_A0A7L3HC62|Buphagus_erythrorhynchus,Snake toxin/toxin-like domain-containing protein,245048,Buphagus erythrorhynchus,A0A7L3HC62,IPR035076
InterPro|IPR035076_A0A7L3HEI9|Buphagus_erythrorhynchus,UPAR/Ly6 domain-containing protein,245048,Buphagus erythrorhynchus,A0A7L3HEI9,IPR035076
InterPro|IPR035076_A0A7L3HEN4|Buphagus_erythrorhynchus,UPAR/Ly6 domain-containing protein,245048,Buphagus erythrorhynchus,A0A7L3HEN4,IPR035076
InterPro|IPR035076_A0A7L3HLQ7|Buphagus_erythrorhynchus,Snake toxin/toxin-like domain-containing protein,245048,Buphagus erythrorhynchus,A0A7L3HLQ7,IPR035076
InterPro|IPR035076_A0A7L3I277|Pardalotus_punctatus,UPAR/Ly6 domain-containing protein,254575,Pardalotus punctatus,A0A7L3I277,IPR035076
InterPro|IPR035076_A0A7L3I415|Pardalotus_punctatus,UPAR/Ly6 domain-containing protein,254575,Pardalotus punctatus,A0A7L3I415,IPR035076
InterPro|IPR035076_A0A7L3I4G8|Pardalotus_punctatus,UPAR/Ly6 domain-containing protein,254575,Pardalotus punctatus,A0A7L3I4G8,IPR035076
InterPro|IPR035076_A0A7L3J4X8|Thalassarche_chlororhynchos,UPAR/Ly6 domain-containing protein,54017,Thalassarche chlororhynchos,A0A7L3J4X8,IPR035076
InterPro|IPR035076_A0A7L3J4Y7|Thalassarche_chlororhynchos,UPAR/Ly6 domain-containing protein,54017,Thalassarche chlororhynchos,A0A7L3J4Y7,IPR035076
InterPro|IPR035076_A0A7L3J584|Thalassarche_chlororhynchos,Snake toxin/toxin-like domain-containing protein,54017,Thalassarche chlororhynchos,A0A7L3J584,IPR035076
InterPro|IPR035076_A0A7L3J9I6|Thalassarche_chlororhynchos,UPAR/Ly6 domain-containing protein,54017,Thalassarche chlororhynchos,A0A7L3J9I6,IPR035076
InterPro|IPR035076_A0A7L3KR08|Drymodes_brunneopygia,UPAR/Ly6 domain-containing protein,626378,Drymodes brunneopygia,A0A7L3KR08,IPR035076
InterPro|IPR035076_A0A7L3KR09|Drymodes_brunneopygia,UPAR/Ly6 domain-containing protein,626378,Drymodes brunneopygia,A0A7L3KR09,IPR035076
InterPro|IPR035076_A0A7L3KS99|Drymodes_brunneopygia,UPAR/Ly6 domain-containing protein,626378,Drymodes brunneopygia,A0A7L3KS99,IPR035076
InterPro|IPR035076_A0A7L3KSP1|Drymodes_brunneopygia,UPAR/Ly6 domain-containing protein,626378,Drymodes brunneopygia,A0A7L3KSP1,IPR035076
InterPro|IPR035076_A0A7L3LKW7|Turnix_velox,Snake toxin/toxin-like domain-containing protein,2529409,Turnix velox,A0A7L3LKW7,IPR035076
InterPro|IPR035076_A0A7L3LQJ1|Turnix_velox,UPAR/Ly6 domain-containing protein,2529409,Turnix velox,A0A7L3LQJ1,IPR035076
InterPro|IPR035076_A0A7L3MED1|Horornis_vulcanius,UPAR/Ly6 domain-containing protein,2585811,Horornis vulcanius,A0A7L3MED1,IPR035076
InterPro|IPR035076_A0A7L3MFP8|Horornis_vulcanius,UPAR/Ly6 domain-containing protein,2585811,Horornis vulcanius,A0A7L3MFP8,IPR035076
InterPro|IPR035076_A0A7L3N9X7|Oreotrochilus_melanogaster,UPAR/Ly6 domain-containing protein,689266,Oreotrochilus melanogaster,A0A7L3N9X7,IPR035076
InterPro|IPR035076_A0A7L3NBH0|Oreotrochilus_melanogaster,Snake toxin/toxin-like domain-containing protein,689266,Oreotrochilus melanogaster,A0A7L3NBH0,IPR035076
InterPro|IPR035076_A0A7L3NCG2|Oreotrochilus_melanogaster,UPAR/Ly6 domain-containing protein,689266,Oreotrochilus melanogaster,A0A7L3NCG2,IPR035076
InterPro|IPR035076_A0A7L3NHB1|Oreotrochilus_melanogaster,UPAR/Ly6 domain-containing protein,689266,Oreotrochilus melanogaster,A0A7L3NHB1,IPR035076
InterPro|IPR035076_A0A7L3NS74|Oreotrochilus_melanogaster,UPAR/Ly6 domain-containing protein,689266,Oreotrochilus melanogaster,A0A7L3NS74,IPR035076
InterPro|IPR035076_A0A7L3P2V8|Xiphorhynchus_elegans,UPAR/Ly6 domain-containing protein,269412,Xiphorhynchus elegans,A0A7L3P2V8,IPR035076
InterPro|IPR035076_A0A7L3P2Y8|Xiphorhynchus_elegans,UPAR/Ly6 domain-containing protein,269412,Xiphorhynchus elegans,A0A7L3P2Y8,IPR035076
InterPro|IPR035076_A0A7L3P317|Xiphorhynchus_elegans,UPAR/Ly6 domain-containing protein,269412,Xiphorhynchus elegans,A0A7L3P317,IPR035076
InterPro|IPR035076_A0A7L3P3L4|Xiphorhynchus_elegans,Snake toxin/toxin-like domain-containing protein,269412,Xiphorhynchus elegans,A0A7L3P3L4,IPR035076
InterPro|IPR035076_A0A7L3P8C5|Xiphorhynchus_elegans,UPAR/Ly6 domain-containing protein,269412,Xiphorhynchus elegans,A0A7L3P8C5,IPR035076
InterPro|IPR035076_A0A7L3QCI1|Cettia_cetti,UPAR/Ly6 domain-containing protein,68486,Cettia cetti,A0A7L3QCI1,IPR035076
InterPro|IPR035076_A0A7L3QFF3|Cettia_cetti,UPAR/Ly6 domain-containing protein,68486,Cettia cetti,A0A7L3QFF3,IPR035076
InterPro|IPR035076_A0A7L3QGZ3|Cettia_cetti,UPAR/Ly6 domain-containing protein,68486,Cettia cetti,A0A7L3QGZ3,IPR035076
InterPro|IPR035076_A0A7L3R4J5|Cepphus_grylle,UPAR/Ly6 domain-containing protein,28697,Cepphus grylle,A0A7L3R4J5,IPR035076
InterPro|IPR035076_A0A7L3R4R1|Cepphus_grylle,UPAR/Ly6 domain-containing protein,28697,Cepphus grylle,A0A7L3R4R1,IPR035076
InterPro|IPR035076_A0A7L3R6P9|Cepphus_grylle,UPAR/Ly6 domain-containing protein,28697,Cepphus grylle,A0A7L3R6P9,IPR035076
InterPro|IPR035076_A0A7L3R7T2|Cepphus_grylle,UPAR/Ly6 domain-containing protein,28697,Cepphus grylle,A0A7L3R7T2,IPR035076
InterPro|IPR035076_A0A7L3T2D1|Rissa_tridactyla,UPAR/Ly6 domain-containing protein,75485,Rissa tridactyla,A0A7L3T2D1,IPR035076
InterPro|IPR035076_A0A7L3T2V1|Rissa_tridactyla,UPAR/Ly6 domain-containing protein,75485,Rissa tridactyla,A0A7L3T2V1,IPR035076
InterPro|IPR035076_A0A7L3T3P5|Rissa_tridactyla,UPAR/Ly6 domain-containing protein,75485,Rissa tridactyla,A0A7L3T3P5,IPR035076
InterPro|IPR035076_A0A7L3T3V6|Rissa_tridactyla,UPAR/Ly6 domain-containing protein,75485,Rissa tridactyla,A0A7L3T3V6,IPR035076
InterPro|IPR035076_A0A7L3TT55|Uria_aalge,UPAR/Ly6 domain-containing protein,13746,Uria aalge,A0A7L3TT55,IPR035076
InterPro|IPR035076_A0A7L3TT59|Uria_aalge,UPAR/Ly6 domain-containing protein,13746,Uria aalge,A0A7L3TT59,IPR035076
InterPro|IPR035076_A0A7L3TTF0|Uria_aalge,UPAR/Ly6 domain-containing protein,13746,Uria aalge,A0A7L3TTF0,IPR035076
InterPro|IPR035076_A0A7L3TTX9|Uria_aalge,UPAR/Ly6 domain-containing protein,13746,Uria aalge,A0A7L3TTX9,IPR035076
InterPro|IPR035076_A0A7L3VYM6|Molothrus_ater,UPAR/Ly6 domain-containing protein,84834,Molothrus ater,A0A7L3VYM6,IPR035076
InterPro|IPR035076_A0A7L3VZQ2|Molothrus_ater,UPAR/Ly6 domain-containing protein,84834,Molothrus ater,A0A7L3VZQ2,IPR035076
InterPro|IPR035076_A0A7L3VZR2|Molothrus_ater,UPAR/Ly6 domain-containing protein,84834,Molothrus ater,A0A7L3VZR2,IPR035076
InterPro|IPR035076_A0A7L3W025|Molothrus_ater,UPAR/Ly6 domain-containing protein,84834,Molothrus ater,A0A7L3W025,IPR035076
InterPro|IPR035076_A0A7L3W034|Molothrus_ater,UPAR/Ly6 domain-containing protein,84834,Molothrus ater,A0A7L3W034,IPR035076
InterPro|IPR035076_A0A7L3WAX6|Atlantisia_rogersi,UPAR/Ly6 domain-containing protein,2478892,Atlantisia rogersi,A0A7L3WAX6,IPR035076
InterPro|IPR035076_A0A7L3WHH6|Atlantisia_rogersi,Snake toxin/toxin-like domain-containing protein,2478892,Atlantisia rogersi,A0A7L3WHH6,IPR035076
InterPro|IPR035076_A0A7L3WVF9|Atlantisia_rogersi,UPAR/Ly6 domain-containing protein,2478892,Atlantisia rogersi,A0A7L3WVF9,IPR035076
InterPro|IPR035076_A0A7L3XAS0|Calonectris_borealis,UPAR/Ly6 domain-containing protein,1323832,Calonectris borealis,A0A7L3XAS0,IPR035076
InterPro|IPR035076_A0A7L3XM26|Calonectris_borealis,UPAR/Ly6 domain-containing protein,1323832,Calonectris borealis,A0A7L3XM26,IPR035076
InterPro|IPR035076_A0A7L3XM55|Calonectris_borealis,UPAR/Ly6 domain-containing protein,1323832,Calonectris borealis,A0A7L3XM55,IPR035076
InterPro|IPR035076_A0A7L3XPR5|Calonectris_borealis,UPAR/Ly6 domain-containing protein,1323832,Calonectris borealis,A0A7L3XPR5,IPR035076
InterPro|IPR035076_A0A7L3Y6Q0|Calonectris_borealis,UPAR/Ly6 domain-containing protein,1323832,Calonectris borealis,A0A7L3Y6Q0,IPR035076
InterPro|IPR035076_A0A7L3YXV5|Fregetta_grallaria,UPAR/Ly6 domain-containing protein,79628,Fregetta grallaria,A0A7L3YXV5,IPR035076
InterPro|IPR035076_A0A7L3YYF9|Fregetta_grallaria,Snake toxin/toxin-like domain-containing protein,79628,Fregetta grallaria,A0A7L3YYF9,IPR035076
InterPro|IPR035076_A0A7L3YZI6|Fregetta_grallaria,UPAR/Ly6 domain-containing protein,79628,Fregetta grallaria,A0A7L3YZI6,IPR035076
InterPro|IPR035076_A0A7L3Z0G0|Fregetta_grallaria,UPAR/Ly6 domain-containing protein,79628,Fregetta grallaria,A0A7L3Z0G0,IPR035076
InterPro|IPR035076_A0A7L3ZMM5|Circaetus_pectoralis,Snake toxin/toxin-like domain-containing protein,321084,Circaetus pectoralis,A0A7L3ZMM5,IPR035076
InterPro|IPR035076_A0A7L3ZMX0|Circaetus_pectoralis,UPAR/Ly6 domain-containing protein,321084,Circaetus pectoralis,A0A7L3ZMX0,IPR035076
InterPro|IPR035076_A0A7L3ZPJ1|Circaetus_pectoralis,UPAR/Ly6 domain-containing protein,321084,Circaetus pectoralis,A0A7L3ZPJ1,IPR035076
InterPro|IPR035076_A0A7L3ZRE6|Circaetus_pectoralis,UPAR/Ly6 domain-containing protein,321084,Circaetus pectoralis,A0A7L3ZRE6,IPR035076
InterPro|IPR035076_A0A7L4B7T8|Phaetusa_simplex,UPAR/Ly6 domain-containing protein,297813,Phaetusa simplex,A0A7L4B7T8,IPR035076
InterPro|IPR035076_A0A7L4B7V6|Phaetusa_simplex,UPAR/Ly6 domain-containing protein,297813,Phaetusa simplex,A0A7L4B7V6,IPR035076
InterPro|IPR035076_A0A7L4B9J9|Phaetusa_simplex,UPAR/Ly6 domain-containing protein,297813,Phaetusa simplex,A0A7L4B9J9,IPR035076
InterPro|IPR035076_A0A7L4BLP1|Phaetusa_simplex,UPAR/Ly6 domain-containing protein,297813,Phaetusa simplex,A0A7L4BLP1,IPR035076
InterPro|IPR035076_A0A7L4C7R6|Nyctiprogne_leucopyga,Snake toxin/toxin-like domain-containing protein,382315,Nyctiprogne leucopyga,A0A7L4C7R6,IPR035076
InterPro|IPR035076_A0A7L4C7W5|Nyctiprogne_leucopyga,UPAR/Ly6 domain-containing protein,382315,Nyctiprogne leucopyga,A0A7L4C7W5,IPR035076
InterPro|IPR035076_A0A7L4C855|Nyctiprogne_leucopyga,UPAR/Ly6 domain-containing protein,382315,Nyctiprogne leucopyga,A0A7L4C855,IPR035076
InterPro|IPR035076_A0A7L4C9P7|Nyctiprogne_leucopyga,UPAR/Ly6 domain-containing protein,382315,Nyctiprogne leucopyga,A0A7L4C9P7,IPR035076
InterPro|IPR035076_A0A7L4DCR7|Eurystomus_gularis,Snake toxin/toxin-like domain-containing protein,325343,Eurystomus gularis,A0A7L4DCR7,IPR035076
InterPro|IPR035076_A0A7L4DE49|Eurystomus_gularis,UPAR/Ly6 domain-containing protein,325343,Eurystomus gularis,A0A7L4DE49,IPR035076
InterPro|IPR035076_A0A7L4DEG8|Eurystomus_gularis,UPAR/Ly6 domain-containing protein,325343,Eurystomus gularis,A0A7L4DEG8,IPR035076
InterPro|IPR035076_A0A7L4DF32|Eurystomus_gularis,UPAR/Ly6 domain-containing protein,325343,Eurystomus gularis,A0A7L4DF32,IPR035076
InterPro|IPR035076_A0A7L4DF77|Eurystomus_gularis,Snake toxin/toxin-like domain-containing protein,325343,Eurystomus gularis,A0A7L4DF77,IPR035076
InterPro|IPR035076_A0A7L4EE62|Hirundo_rustica,UPAR/Ly6 domain-containing protein,43150,Hirundo rustica,A0A7L4EE62,IPR035076
InterPro|IPR035076_A0A7L4EED1|Hirundo_rustica,UPAR/Ly6 domain-containing protein,43150,Hirundo rustica,A0A7L4EED1,IPR035076
InterPro|IPR035076_A0A7L4EEP1|Hirundo_rustica,UPAR/Ly6 domain-containing protein,43150,Hirundo rustica,A0A7L4EEP1,IPR035076
InterPro|IPR035076_A0A7L4EG77|Hirundo_rustica,UPAR/Ly6 domain-containing protein,43150,Hirundo rustica,A0A7L4EG77,IPR035076
InterPro|IPR035076_A0A7L4EGN6|Hirundo_rustica,UPAR/Ly6 domain-containing protein,43150,Hirundo rustica,A0A7L4EGN6,IPR035076
InterPro|IPR035076_A0A7L4G7J2|Alopecoenas_beccarii,UPAR/Ly6 domain-containing protein,262131,Alopecoenas beccarii,A0A7L4G7J2,IPR035076
InterPro|IPR035076_A0A7L4G7M1|Alopecoenas_beccarii,UPAR/Ly6 domain-containing protein,262131,Alopecoenas beccarii,A0A7L4G7M1,IPR035076
InterPro|IPR035076_A0A7L4G8N2|Alopecoenas_beccarii,Snake toxin/toxin-like domain-containing protein,262131,Alopecoenas beccarii,A0A7L4G8N2,IPR035076
InterPro|IPR035076_A0A7L4G9U2|Alopecoenas_beccarii,UPAR/Ly6 domain-containing protein,262131,Alopecoenas beccarii,A0A7L4G9U2,IPR035076
InterPro|IPR035076_A0A7L4GA38|Alopecoenas_beccarii,Snake toxin/toxin-like domain-containing protein,262131,Alopecoenas beccarii,A0A7L4GA38,IPR035076
InterPro|IPR035076_A0A7L4GHJ7|Podargus_strigoides,UPAR/Ly6 domain-containing protein,8905,Podargus strigoides,A0A7L4GHJ7,IPR035076
InterPro|IPR035076_A0A7L4GHM3|Podargus_strigoides,UPAR/Ly6 domain-containing protein,8905,Podargus strigoides,A0A7L4GHM3,IPR035076
InterPro|IPR035076_A0A7L4GK39|Podargus_strigoides,UPAR/Ly6 domain-containing protein,8905,Podargus strigoides,A0A7L4GK39,IPR035076
InterPro|IPR035076_A0A7L4GKD4|Podargus_strigoides,Snake toxin/toxin-like domain-containing protein,8905,Podargus strigoides,A0A7L4GKD4,IPR035076
InterPro|IPR035076_A0A7L4HY32|Scopus_umbretta,UPAR/Ly6 domain-containing protein,33581,Scopus umbretta,A0A7L4HY32,IPR035076
InterPro|IPR035076_A0A7L4HY71|Scopus_umbretta,UPAR/Ly6 domain-containing protein,33581,Scopus umbretta,A0A7L4HY71,IPR035076
InterPro|IPR035076_A0A7L4HYX1|Scopus_umbretta,UPAR/Ly6 domain-containing protein,33581,Scopus umbretta,A0A7L4HYX1,IPR035076
InterPro|IPR035076_A0A7L4I014|Scopus_umbretta,Snake toxin/toxin-like domain-containing protein,33581,Scopus umbretta,A0A7L4I014,IPR035076
InterPro|IPR035076_A0A7L4JBY4|Pomatorhinus_ruficollis,UPAR/Ly6 domain-containing protein,932028,Pomatorhinus ruficollis,A0A7L4JBY4,IPR035076
InterPro|IPR035076_A0A7L4JC99|Pomatorhinus_ruficollis,UPAR/Ly6 domain-containing protein,932028,Pomatorhinus ruficollis,A0A7L4JC99,IPR035076
InterPro|IPR035076_A0A7L4JEU2|Pomatorhinus_ruficollis,UPAR/Ly6 domain-containing protein,932028,Pomatorhinus ruficollis,A0A7L4JEU2,IPR035076
InterPro|IPR035076_A0A7L4K8S0|Ceuthmochares_aereus,UPAR/Ly6 domain-containing protein,1961834,Ceuthmochares aereus,A0A7L4K8S0,IPR035076
InterPro|IPR035076_A0A7L4KAW5|Ceuthmochares_aereus,Snake toxin/toxin-like domain-containing protein,1961834,Ceuthmochares aereus,A0A7L4KAW5,IPR035076
InterPro|IPR035076_A0A7L4KBX3|Ceuthmochares_aereus,UPAR/Ly6 domain-containing protein,1961834,Ceuthmochares aereus,A0A7L4KBX3,IPR035076
InterPro|IPR035076_A0A7L4L4P8|Callaeas_wilsoni,UPAR/Ly6 domain-containing protein,1347786,Callaeas wilsoni,A0A7L4L4P8,IPR035076
InterPro|IPR035076_A0A7L4L4Q5|Callaeas_wilsoni,UPAR/Ly6 domain-containing protein,1347786,Callaeas wilsoni,A0A7L4L4Q5,IPR035076
InterPro|IPR035076_A0A7L4L4X0|Callaeas_wilsoni,UPAR/Ly6 domain-containing protein,1347786,Callaeas wilsoni,A0A7L4L4X0,IPR035076
InterPro|IPR035076_A0A7L4L5D3|Callaeas_wilsoni,UPAR/Ly6 domain-containing protein,1347786,Callaeas wilsoni,A0A7L4L5D3,IPR035076
InterPro|IPR035076_A0A7L4MGC3|Glareola_pratincola,UPAR/Ly6 domain-containing protein,43316,Glareola pratincola,A0A7L4MGC3,IPR035076
InterPro|IPR035076_A0A7L4MHN8|Glareola_pratincola,UPAR/Ly6 domain-containing protein,43316,Glareola pratincola,A0A7L4MHN8,IPR035076
InterPro|IPR035076_A0A7L4MJE2|Glareola_pratincola,UPAR/Ly6 domain-containing protein,43316,Glareola pratincola,A0A7L4MJE2,IPR035076
InterPro|IPR035076_A0A7L4MLU3|Glareola_pratincola,UPAR/Ly6 domain-containing protein,43316,Glareola pratincola,A0A7L4MLU3,IPR035076
InterPro|IPR035076_A0A7L4NFW4|Ceyx_cyanopectus,Snake toxin/toxin-like domain-containing protein,390723,Ceyx cyanopectus,A0A7L4NFW4,IPR035076
InterPro|IPR035076_A0A7L4NLJ8|Ceyx_cyanopectus,UPAR/Ly6 domain-containing protein,390723,Ceyx cyanopectus,A0A7L4NLJ8,IPR035076
InterPro|IPR035076_A0A7M4F4M7|Crocodylus_porosus,UPAR/Ly6 domain-containing protein,8502,Crocodylus porosus,A0A7M4F4M7,IPR035076
InterPro|IPR035076_A0A7M4G012|Crocodylus_porosus,UPAR/Ly6 domain-containing protein,8502,Crocodylus porosus,A0A7M4G012,IPR035076
InterPro|IPR035076_A0A7N4NQZ4|Sarcophilus_harrisii,Snake toxin/toxin-like domain-containing protein,9305,Sarcophilus harrisii,A0A7N4NQZ4,IPR035076
InterPro|IPR035076_A0A7N4NVL1|Sarcophilus_harrisii,UPAR/Ly6 domain-containing protein,9305,Sarcophilus harrisii,A0A7N4NVL1,IPR035076
InterPro|IPR035076_A0A7N4PH60|Sarcophilus_harrisii,UPAR/Ly6 domain-containing protein,9305,Sarcophilus harrisii,A0A7N4PH60,IPR035076
InterPro|IPR035076_A0A7N4UXV2|Sarcophilus_harrisii,UPAR/Ly6 domain-containing protein,9305,Sarcophilus harrisii,A0A7N4UXV2,IPR035076
InterPro|IPR035076_A0A7N4UZB0|Sarcophilus_harrisii,UPAR/Ly6 domain-containing protein,9305,Sarcophilus harrisii,A0A7N4UZB0,IPR035076
InterPro|IPR035076_A0A7N5P869|Ailuropoda_melanoleuca,UPAR/Ly6 domain-containing protein,9646,Ailuropoda melanoleuca,A0A7N5P869,IPR035076
InterPro|IPR035076_A0A7N9D2U2|Macaca_fascicularis,UPAR/Ly6 domain-containing protein,9541,Macaca fascicularis,A0A7N9D2U2,IPR035076
InterPro|IPR035076_A0A7R5L5R2|Pipra_filicauda,UPAR/Ly6 domain-containing protein,649802,Pipra filicauda,A0A7R5L5R2,IPR035076
InterPro|IPR035076_A0A7S3LVF5|Palpitomonas_bilix,Snake toxin/toxin-like domain-containing protein,652834,Palpitomonas bilix,A0A7S3LVF5,IPR035076
InterPro|IPR035076_A0A803SPG0|Anolis_carolinensis,UPAR/Ly6 domain-containing protein,28377,Anolis carolinensis,A0A803SPG0,IPR035076
InterPro|IPR035076_A0A803SX93|Anolis_carolinensis,UPAR/Ly6 domain-containing protein,28377,Anolis carolinensis,A0A803SX93,IPR035076
InterPro|IPR035076_A0A803VR80|Ficedula_albicollis,UPAR/Ly6 domain-containing protein,59894,Ficedula albicollis,A0A803VR80,IPR035076
InterPro|IPR035076_A0A803YMP9|Meleagris_gallopavo,UPAR/Ly6 domain-containing protein,9103,Meleagris gallopavo,A0A803YMP9,IPR035076
InterPro|IPR035076_A0A811L8Q8|Bursaphelenchus_okinawaensis,Snake toxin/toxin-like domain-containing protein,465554,Bursaphelenchus okinawaensis,A0A811L8Q8,IPR035076
InterPro|IPR035076_A0A811LL79|Bursaphelenchus_okinawaensis,Snake toxin/toxin-like domain-containing protein,465554,Bursaphelenchus okinawaensis,A0A811LL79,IPR035076
InterPro|IPR035076_A0A811ZXL8|Nyctereutes_procyonoides,UPAR/Ly6 domain-containing protein,34880,Nyctereutes procyonoides,A0A811ZXL8,IPR035076
InterPro|IPR035076_A0A811ZYL6|Nyctereutes_procyonoides,UPAR/Ly6 domain-containing protein,34880,Nyctereutes procyonoides,A0A811ZYL6,IPR035076
InterPro|IPR035076_A0A811ZZT1|Nyctereutes_procyonoides,UPAR/Ly6 domain-containing protein,34880,Nyctereutes procyonoides,A0A811ZZT1,IPR035076
InterPro|IPR035076_A0A813M630|Adineta_ricciae,Snake toxin/toxin-like domain-containing protein,249248,Adineta ricciae,A0A813M630,IPR035076
InterPro|IPR035076_A0A813NM26|Brachionus_calyciflorus,Snake toxin/toxin-like domain-containing protein,104777,Brachionus calyciflorus,A0A813NM26,IPR035076
InterPro|IPR035076_A0A813NQX3|Brachionus_calyciflorus,Snake toxin/toxin-like domain-containing protein,104777,Brachionus calyciflorus,A0A813NQX3,IPR035076
InterPro|IPR035076_A0A813QTI5|Brachionus_calyciflorus,Snake toxin/toxin-like domain-containing protein,104777,Brachionus calyciflorus,A0A813QTI5,IPR035076
InterPro|IPR035076_A0A813UYC3|Brachionus_calyciflorus,Snake toxin/toxin-like domain-containing protein,104777,Brachionus calyciflorus,A0A813UYC3,IPR035076
InterPro|IPR035076_A0A813X3U6|Brachionus_calyciflorus,Snake toxin/toxin-like domain-containing protein,104777,Brachionus calyciflorus,A0A813X3U6,IPR035076
InterPro|IPR035076_A0A813XQD6|Brachionus_calyciflorus,UPAR/Ly6 domain-containing protein,104777,Brachionus calyciflorus,A0A813XQD6,IPR035076
InterPro|IPR035076_A0A813YCB4|Adineta_ricciae,Snake toxin/toxin-like domain-containing protein,249248,Adineta ricciae,A0A813YCB4,IPR035076
InterPro|IPR035076_A0A813YV52|Adineta_steineri,Snake toxin/toxin-like domain-containing protein,433720,Adineta steineri,A0A813YV52,IPR035076
InterPro|IPR035076_A0A813YVA6|Brachionus_calyciflorus,Snake toxin/toxin-like domain-containing protein,104777,Brachionus calyciflorus,A0A813YVA6,IPR035076
InterPro|IPR035076_A0A814AUT8|Brachionus_calyciflorus,Snake toxin/toxin-like domain-containing protein,104777,Brachionus calyciflorus,A0A814AUT8,IPR035076
InterPro|IPR035076_A0A814C0N9|Adineta_steineri,Snake toxin/toxin-like domain-containing protein,433720,Adineta steineri,A0A814C0N9,IPR035076
InterPro|IPR035076_A0A814DVU7|Brachionus_calyciflorus,Snake toxin/toxin-like domain-containing protein,104777,Brachionus calyciflorus,A0A814DVU7,IPR035076
